# \phi LLhood, lnE[Weights], ln(E[X]), ln(E[Z]) = -1.855858490643525, ln(var[Z]) = -10.019864850609846, E[ln(Z)] = -1.8567683640687507, var[ln(Z)] = 0.001819746850451498
2.939573880879093437e+00,-8.181503913076870305e+00,3.317902930539180800e-06,-7.592410118157814913e-02
3.344085194539774264e+00,-8.181123231739407586e+00,3.312541152402451437e-06,-7.792210384425125869e-02
2.937942135034032010e+00,-8.180189074153393136e+00,3.309018995652988685e-06,-7.992010650692436824e-02
2.935405093320576420e+00,-8.178124045607335191e+00,3.309240793007304888e-06,-8.191810916959747779e-02
2.933420668715842616e+00,-8.176491254921579355e+00,3.308032439301246384e-06,-8.391611183227058735e-02
3.355667852462766110e+00,-8.171542983276395944e+00,3.317806435669742989e-06,-8.591411449494369690e-02
2.925812908978685289e+00,-8.170088824783162451e+00,3.316002556543404724e-06,-8.791211715761680645e-02
3.365312489644070038e+00,-8.163165545748793051e+00,3.332375072068064024e-06,-8.991011982028991600e-02
2.913386305746206162e+00,-8.159144825641964971e+00,3.339122346871553590e-06,-9.190812248296302556e-02
3.371800502220609008e+00,-8.157325818556346420e+00,3.338524712228791387e-06,-9.390612514563613511e-02
2.909093144229950578e+00,-8.155223950457157756e+00,3.338871487564015874e-06,-9.590412780830924466e-02
3.377082429067717051e+00,-8.152450597562063805e+00,3.341461286218683225e-06,-9.790213047098235422e-02
3.389624090289972358e+00,-8.140440159390058383e+00,3.375085501096739541e-06,-9.990013313365546377e-02
3.402427915521692992e+00,-8.127549507741013812e+00,3.412050078355755825e-06,-1.018981357963285733e-01
3.409876632488344939e+00,-8.119758637499204568e+00,3.431872992959101745e-06,-1.038961384590016829e-01
3.425668124660265157e+00,-8.102534584647527183e+00,3.484526700153133527e-06,-1.058941411216747924e-01
2.840118679055283923e+00,-8.082449310892794614e+00,3.548125711631934173e-06,-1.078921437843479020e-01
2.823493483802347104e+00,-8.062176423835115457e+00,3.613563410841831372e-06,-1.098901464470210115e-01
2.785757504636401816e+00,-8.012273350450643150e+00,3.790884808769362507e-06,-1.118881491096941211e-01
3.497434172742234892e+00,-8.012264473545041454e+00,3.783351756731849566e-06,-1.138861517723672306e-01
3.507999336195286588e+00,-7.997332752986240578e+00,3.832602371276611075e-06,-1.158841544350403402e-01
2.772742599992029877e+00,-7.993820131666573126e+00,3.838411700681754000e-06,-1.178821570977134497e-01
2.772384913145689467e+00,-7.993304046957741882e+00,3.832727702118244600e-06,-1.198801597603865593e-01
3.524103276978277410e+00,-7.973771734553902313e+00,3.900524585562484827e-06,-1.218781624230596689e-01
3.528245240640312641e+00,-7.967555954829804499e+00,3.917010871986928151e-06,-1.238761650857327784e-01
2.748256498787118751e+00,-7.957392052812146233e+00,3.949127741634868727e-06,-1.258741677484058741e-01
2.736381974321469901e+00,-7.938927322663691832e+00,4.014695312055708309e-06,-1.278721704110789836e-01
3.574849098185947760e+00,-7.893263525421154725e+00,4.193883908377577912e-06,-1.298701730737520932e-01
2.705395893919340988e+00,-7.888310126012057388e+00,4.206296832758528395e-06,-1.318681757364252027e-01
2.700835713154396522e+00,-7.880565834940405523e+00,4.230537006306981014e-06,-1.338661783990983123e-01
3.595986910699835892e+00,-7.856958120074055252e+00,4.322952634723297389e-06,-1.358641810617714218e-01
2.682163169298235506e+00,-7.848072386138007950e+00,4.352830748869240677e-06,-1.378621837244445314e-01
3.611386778628342231e+00,-7.829495890912310685e+00,4.425595620419013882e-06,-1.398601863871176409e-01
3.616548756975762391e+00,-7.820101047427462149e+00,4.458452415198644932e-06,-1.418581890497907505e-01
2.660600455387878149e+00,-7.808995101054968302e+00,4.499245236192125106e-06,-1.438561917124638601e-01
2.649343595642189353e+00,-7.787938514220897446e+00,4.585816825765875057e-06,-1.458541943751369696e-01
3.636211476695004219e+00,-7.783448729899557605e+00,4.597257928467468029e-06,-1.478521970378100792e-01
2.645403631988684889e+00,-7.780462922073089871e+00,4.601801367235195760e-06,-1.498501997004831887e-01
3.652129018703440089e+00,-7.752780025424591770e+00,4.721529163269921066e-06,-1.518482023631562983e-01
3.655328800262328315e+00,-7.746507937404890853e+00,4.741752569425066823e-06,-1.538462050258294078e-01
2.622588724300705998e+00,-7.736104569291238242e+00,4.781776705753167502e-06,-1.558442076885025174e-01
2.621738670049685638e+00,-7.734416754344038303e+00,4.780293687379834421e-06,-1.578422103511756269e-01
2.619402963495383929e+00,-7.729766208113407977e+00,4.792990456575451102e-06,-1.598402130138487365e-01
2.618163526204147828e+00,-7.727290723636922820e+00,4.795279568813481189e-06,-1.618382156765218460e-01
2.608004575550715298e+00,-7.706800371176622200e+00,4.884780547159572605e-06,-1.638362183391949556e-01
3.694309890025851306e+00,-7.667254309014493785e+00,5.071681503790482065e-06,-1.658342210018680651e-01
2.584093340672872330e+00,-7.657173025790608989e+00,5.112843466022644058e-06,-1.678322236645411747e-01
2.579993177829593698e+00,-7.648467494533573330e+00,5.147253283174995188e-06,-1.698302263272142842e-01
3.715085311126414602e+00,-7.622894238032420944e+00,5.270042795788612093e-06,-1.718282289898873938e-01
3.724452780431976695e+00,-7.602417113182181829e+00,5.368333930484296981e-06,-1.738262316525605033e-01
2.557226106383288400e+00,-7.599096705269924534e+00,5.375437739477402190e-06,-1.758242343152336129e-01
2.557057188318385688e+00,-7.598723908779203562e+00,5.366708640100689144e-06,-1.778222369779067225e-01
2.549254720816213737e+00,-7.581400560665174204e+00,5.449588765081463496e-06,-1.798202396405798320e-01
3.737319113409972360e+00,-7.573814234969868053e+00,5.480128079796776951e-06,-1.818182423032529416e-01
3.750845319361693075e+00,-7.543153511431064828e+00,5.639476227813768498e-06,-1.838162449659260511e-01
2.528392975280292720e+00,-7.534093196469972220e+00,5.679444939773112233e-06,-1.858142476285991607e-01
3.764657439042008225e+00,-7.511225417934905835e+00,5.799219166126127186e-06,-1.878122502912722702e-01
2.516463430270581725e+00,-7.506399880015829140e+00,5.815639866892901732e-06,-1.898102529539453798e-01
2.508672157127727509e+00,-7.488063740424610870e+00,5.911437029993098931e-06,-1.918082556166184893e-01
2.503994606315135929e+00,-7.476961373635532482e+00,5.965502648307154653e-06,-1.938062582792915989e-01
2.488552153456833782e+00,-7.439810071066519370e+00,6.178939273693681751e-06,-1.958042609419647084e-01
2.476980488806633574e+00,-7.411474034734709448e+00,6.343842464663005747e-06,-1.978022636046378180e-01
3.806366519228259637e+00,-7.411075075045062022e+00,6.333706494033957626e-06,-1.998002662673109275e-01
2.473133204635297844e+00,-7.401959445897564827e+00,6.378948267146446804e-06,-2.017982689299840371e-01
2.472261637214105079e+00,-7.399797541567629366e+00,6.379993873088761446e-06,-2.037962715926571466e-01
3.811771317937315828e+00,-7.397692683185121965e+00,6.380675648351746869e-06,-2.057942742553302562e-01
3.822007861592887856e+00,-7.372096149271602172e+00,6.533040949869896228e-06,-2.077922769180033657e-01
3.823155863789249764e+00,-7.369205195662580365e+00,6.538877240341370165e-06,-2.097902795806764753e-01
3.826995656967024484e+00,-7.359505921329411393e+00,6.589429318180087475e-06,-2.117882822433495849e-01
2.447570491831439821e+00,-7.337567973406530442e+00,6.722140911873418284e-06,-2.137862849060226944e-01
3.837903580105543444e+00,-7.331704037199240354e+00,6.748178559395088222e-06,-2.157842875686958040e-01
3.842720571851598876e+00,-7.319310166039327825e+00,6.818697654809623524e-06,-2.177822902313689135e-01
3.843635368362932514e+00,-7.316948419889357957e+00,6.821178362816744828e-06,-2.197802928940420231e-01
2.439526805831914391e+00,-7.316888663917257674e+00,6.807970041057262747e-06,-2.217782955567151326e-01
2.439070685391844240e+00,-7.315710102590283093e+00,6.802393594091051523e-06,-2.237762982193882422e-01
3.844263128404487695e+00,-7.315326241966753962e+00,6.791422421521524766e-06,-2.257743008820613517e-01
2.438905915325538576e+00,-7.315284200033360662e+00,6.778151648755191394e-06,-2.277723035447344613e-01
2.435825225577571196e+00,-7.307305894817966774e+00,6.818808495313660374e-06,-2.297703062074075708e-01
2.426592124688943475e+00,-7.283221439744158587e+00,6.971087243078731335e-06,-2.317683088700806804e-01
3.859493866788872296e+00,-7.275601782544693030e+00,7.010386647644945487e-06,-2.337663115327537899e-01
2.414339560187531930e+00,-7.250863531076819690e+00,7.171631004143295421e-06,-2.357643141954268995e-01
3.875113096867649709e+00,-7.234138313156631028e+00,7.278030720363885434e-06,-2.377623168581000090e-01
3.877058528910541924e+00,-7.228922913540817952e+00,7.301484744448954595e-06,-2.397603195207731186e-01
2.401655800182970424e+00,-7.216894406891527503e+00,7.375090852334636645e-06,-2.417583221834462281e-01
2.401291753590337308e+00,-7.215912390203353510e+00,7.367601668565054937e-06,-2.437563248461193377e-01
2.389705413187996896e+00,-7.184454463568925142e+00,7.587879405140819605e-06,-2.457543275087924473e-01
3.899805088463538905e+00,-7.167115237800147476e+00,7.705184255273036514e-06,-2.477523301714655568e-01
2.367758744368115842e+00,-7.123795784367423778e+00,8.030243353041163082e-06,-2.497503328341386664e-01
2.364518430412667183e+00,-7.114722385657407777e+00,8.087261981942879486e-06,-2.517483354968117482e-01
3.924502484995801677e+00,-7.098306288590413793e+00,8.204709539063789590e-06,-2.537463381594848300e-01
2.357510804431234508e+00,-7.094997634110109530e+00,8.215470106672665424e-06,-2.557443408221579118e-01
3.930379527950792706e+00,-7.081676043097156814e+00,8.309027410777938450e-06,-2.577423434848309935e-01
3.931841561339720403e+00,-7.077523787588720694e+00,8.326946450864782941e-06,-2.597403461475040753e-01
2.346405692354934125e+00,-7.063455017851462792e+00,8.428068162416943663e-06,-2.617383488101771571e-01
3.937833655430551083e+00,-7.060443145810799237e+00,8.436617455843497580e-06,-2.637363514728502389e-01
3.938096509091338238e+00,-7.059691569367672948e+00,8.426108385393278160e-06,-2.657343541355233207e-01
3.946961966228245355e+00,-7.034229765500405129e+00,8.626154662645358384e-06,-2.677323567981964025e-01
2.330371341092049686e+00,-7.017303213782082771e+00,8.755896656011402798e-06,-2.697303594608694843e-01
3.953371049183934005e+00,-7.015686958628790215e+00,8.752554752192899935e-06,-2.717283621235425661e-01
3.957536678261055041e+00,-7.003574250016125546e+00,8.841533508202390867e-06,-2.737263647862156479e-01
3.957930671839881676e+00,-7.002426140575796154e+00,8.834022341095767322e-06,-2.757243674488887297e-01
2.321545321396456085e+00,-6.991596261075419427e+00,8.912388890856399158e-06,-2.777223701115618115e-01
3.964288901019338063e+00,-6.983839381223800657e+00,8.963862316248456729e-06,-2.797203727742348933e-01
2.318128590351762330e+00,-6.981587396845274185e+00,8.966139262519339537e-06,-2.817183754369079751e-01
3.968980091255570830e+00,-6.970055247559563405e+00,9.052032557886373549e-06,-2.837163780995810569e-01
3.970189310226253543e+00,-6.966492527056616701e+00,9.066207521737743865e-06,-2.857143807622541387e-01
3.978106254698015487e+00,-6.943069410071316838e+00,9.262547850820665213e-06,-2.877123834249272205e-01
3.980864202440791644e+00,-6.934870201277147039e+00,9.320165283495305579e-06,-2.897103860876003023e-01
3.982826124417262470e+00,-6.929025152937476228e+00,9.356089441691080002e-06,-2.917083887502733841e-01
3.986602723932711978e+00,-6.917744862435379893e+00,9.443339671351076825e-06,-2.937063914129464659e-01
3.989166266658659588e+00,-6.910066255032232263e+00,9.497136205212187713e-06,-2.957043940756195477e-01
2.281819247665393124e+00,-6.873286558116451950e+00,9.833274536598911059e-06,-2.977023967382926295e-01
2.279752638676895149e+00,-6.867017553404036079e+00,9.875362286755509471e-06,-2.997003994009657113e-01
4.020120271723017780e+00,-6.815990962306150536e+00,1.037160294814185011e-05,-3.016984020636387931e-01
2.263008806878930912e+00,-6.815817819253249255e+00,1.035269348763611643e-05,-3.036964047263118749e-01
4.024739454467679778e+00,-6.801740389023152922e+00,1.047850644318562843e-05,-3.056944073889849567e-01
4.025244315886597590e+00,-6.800179558979875694e+00,1.047392652825615069e-05,-3.076924100516580385e-01
2.251938399726805873e+00,-6.781572495937418843e+00,1.064934131125058144e-05,-3.096904127143311203e-01
2.242606919864877035e+00,-6.752466463784686290e+00,1.094197237566782605e-05,-3.116884153770042021e-01
4.041075783488732753e+00,-6.750908915839079150e+00,1.093715399353841432e-05,-3.136864180396772839e-01
2.225896908990223189e+00,-6.699805888922898411e+00,1.148762811940684598e-05,-3.156844207023503657e-01
4.067425400707164407e+00,-6.667527200501282003e+00,1.184080155799433941e-05,-3.176824233650234475e-01
2.213726139800101134e+00,-6.661021323847751141e+00,1.189429888838773015e-05,-3.196804260276965293e-01
2.207801172986877614e+00,-6.642011326279242844e+00,1.209837559466757743e-05,-3.216784286903696111e-01
2.206597555739767458e+00,-6.638139344453920287e+00,1.212106895523509994e-05,-3.236764313530426929e-01
4.078661490462048178e+00,-6.631460152023988641e+00,1.217794299442245918e-05,-3.256744340157157747e-01
4.080121508318747203e+00,-6.626751548538349468e+00,1.221099731502100489e-05,-3.276724366783888565e-01
4.080677994732417879e+00,-6.624955535480527402e+00,1.220853106958485087e-05,-3.296704393410619383e-01
2.191592000326952672e+00,-6.589580094283349787e+00,1.262289733917164918e-05,-3.316684420037350201e-01
4.092366447674755214e+00,-6.587063859032753044e+00,1.262944063125399834e-05,-3.336664446664081018e-01
2.188241450179128744e+00,-6.578665491687214484e+00,1.271053289022352542e-05,-3.356644473290811836e-01
4.098295129353145327e+00,-6.567722530317961827e+00,1.282473810102858423e-05,-3.376624499917542654e-01
4.117712907259804211e+00,-6.503811724090288848e+00,1.364384867365919872e-05,-3.396604526544273472e-01
4.121328113173371221e+00,-6.491818771497640306e+00,1.378090203780455523e-05,-3.416584553171004290e-01
4.121507011623415373e+00,-6.491224542529833386e+00,1.376157034187005146e-05,-3.436564579797735108e-01
2.160524234753585127e+00,-6.487389501825407301e+00,1.378687410497396778e-05,-3.456544606424465926e-01
2.159415185651401003e+00,-6.483701247023008207e+00,1.381019710375157880e-05,-3.476524633051196744e-01
4.126962475082714299e+00,-6.473069520804789256e+00,1.392994672650675325e-05,-3.496504659677927562e-01
2.154255479113861060e+00,-6.466506277866452379e+00,1.399368566141605827e-05,-3.516484686304658380e-01
2.151165249930284684e+00,-6.456179821581260470e+00,1.411071809658224691e-05,-3.536464712931389198e-01
4.136063767808883185e+00,-6.442635545975688771e+00,1.427458852494473308e-05,-3.556444739558120016e-01
4.138703865740446020e+00,-6.433773378757527084e+00,1.437290870645065635e-05,-3.576424766184850834e-01
4.139321521559045536e+00,-6.431697871851700832e+00,1.437402271103134175e-05,-3.596404792811581652e-01
2.140897092804375568e+00,-6.421717385908062070e+00,1.448922228462801062e-05,-3.616384819438312470e-01
4.148041352870578180e+00,-6.402308724931554451e+00,1.474369805010066086e-05,-3.636364846065043288e-01
2.129916634118731888e+00,-6.384612535402244937e+00,1.497697358814261095e-05,-3.656344872691774106e-01
4.155433289540715336e+00,-6.377267597710241986e+00,1.505726896864400667e-05,-3.676324899318504924e-01
2.126917635311932120e+00,-6.374433739262370224e+00,1.506985993540386822e-05,-3.696304925945235742e-01
4.157501499552204827e+00,-6.370240529035980259e+00,1.510297774284954949e-05,-3.716284952571966560e-01
4.159306833539527126e+00,-6.364099253409116308e+00,1.516568331565852497e-05,-3.736264979198697378e-01
4.165668316393275283e+00,-6.342404698243826466e+00,1.546735619833462466e-05,-3.756245005825428196e-01
2.114789231055236751e+00,-6.333076392716995962e+00,1.558115317737975524e-05,-3.776225032452159014e-01
2.113660899991420816e+00,-6.329213254525114962e+00,1.561024125793070467e-05,-3.796205059078889832e-01
4.170402797236101300e+00,-6.326204033721278819e+00,1.562603460099034258e-05,-3.816185085705620650e-01
2.103847391688684620e+00,-6.295503719849473434e+00,1.608103647546428177e-05,-3.836165112332351468e-01
4.181358052426577210e+00,-6.288540119265586981e+00,1.616108702168588110e-05,-3.856145138959082286e-01
4.186765074454720015e+00,-6.269861013231046165e+00,1.643293282526774859e-05,-3.876125165585813104e-01
4.186812460670799929e+00,-6.269697052573123486e+00,1.640282175712729374e-05,-3.896105192212543922e-01
4.191714658207023270e+00,-6.252710720125486787e+00,1.665052434588942248e-05,-3.916085218839274740e-01
2.086586896579543104e+00,-6.235740750633642193e+00,1.690169098158265755e-05,-3.936065245466005558e-01
4.199611212702457408e+00,-6.225248429398798855e+00,1.704587081699375403e-05,-3.956045272092736376e-01
2.083518721914882299e+00,-6.225055423087799689e+00,1.701513083348296578e-05,-3.976025298719467194e-01
2.075350062525957107e+00,-6.196517194182161958e+00,1.747276221351666285e-05,-3.996005325346198012e-01
4.209313631193735361e+00,-6.191338422023219934e+00,1.752842752491137957e-05,-4.015985351972928830e-01
4.214739282242795149e+00,-6.172296391620828437e+00,1.782974305068618122e-05,-4.035965378599659648e-01
4.215166755555776135e+00,-6.170793722153727678e+00,1.782091357403163946e-05,-4.055945405226390466e-01
4.215515444532242029e+00,-6.169567740007265932e+00,1.780716077254036885e-05,-4.075925431853121284e-01
4.218705447513970697e+00,-6.158341022281001109e+00,1.797225863419398022e-05,-4.095905458479852101e-01
2.061019460287940142e+00,-6.146140879790410239e+00,1.815655262785327573e-05,-4.115885485106582919e-01
2.058397957340869056e+00,-6.136883367775632259e+00,1.828883988076571265e-05,-4.135865511733313737e-01
4.233361142137474609e+00,-6.106516481625162918e+00,1.881510330740975123e-05,-4.155845538360044555e-01
2.043499063674263372e+00,-6.084027073206882186e+00,1.920462855358339270e-05,-4.175825564986775373e-01
4.241173668760182203e+00,-6.078727797782985220e+00,1.926813303585075385e-05,-4.195805591613506191e-01
4.241679668535297765e+00,-6.076924147319132885e+00,1.926438859570995250e-05,-4.215785618240237009e-01
4.246556905269224913e+00,-6.059515353163574147e+00,1.956356744196829347e-05,-4.235765644866967827e-01
4.248947925951474858e+00,-6.050965213682628629e+00,1.969217146800266599e-05,-4.255745671493698645e-01
4.253706813132379416e+00,-6.033917359860331509e+00,1.999077706640144589e-05,-4.275725698120429463e-01
4.261735492458174512e+00,-6.005065351940634955e+00,2.053488250649434830e-05,-4.295705724747160281e-01
2.015686117178733916e+00,-5.984283467172514470e+00,2.092425281298153253e-05,-4.315685751373891099e-01
4.278806067160227933e+00,-5.943349322437944338e+00,2.175503119179660001e-05,-4.335665778000621917e-01
2.001943274139242668e+00,-5.934502117360985096e+00,2.190454725233736811e-05,-4.355645804627352735e-01
1.999755418366779391e+00,-5.926547568535345256e+00,2.203541206344080463e-05,-4.375625831254083553e-01
4.287877344691142234e+00,-5.910353117096605935e+00,2.235046770638768538e-05,-4.395605857880814371e-01
4.308081459651670109e+00,-5.836378688308641927e+00,2.401848334760411441e-05,-4.415585884507545189e-01
4.311266895422224188e+00,-5.824656284442000675e+00,2.425318804777355336e-05,-4.435565911134276007e-01
4.312291780513003658e+00,-5.820881331842266526e+00,2.429632306177872007e-05,-4.455545937761006825e-01
4.312918357449252227e+00,-5.818572658728101921e+00,2.430387238404888833e-05,-4.475525964387737643e-01
1.958808111210245784e+00,-5.776244847065301613e+00,2.530407636797977068e-05,-4.495505991014468461e-01
4.324894384864142793e+00,-5.774329673985816314e+00,2.530198052868118204e-05,-4.515486017641199279e-01
4.325933334651264950e+00,-5.770481176198533291e+00,2.534884506822015899e-05,-4.535466044267930097e-01
1.955272743089180532e+00,-5.763145176860690277e+00,2.548451891001216667e-05,-4.555446070894660915e-01
4.327945520616813369e+00,-5.763022973912774738e+00,2.543675986391637860e-05,-4.575426097521391733e-01
4.332241466763615101e+00,-5.747079686164721757e+00,2.579396762503906310e-05,-4.595406124148122551e-01
4.334428292887007927e+00,-5.738953310056612800e+00,2.595252805379170743e-05,-4.615386150774853369e-01
4.337784862233564631e+00,-5.726466379190218170e+00,2.622617487938003973e-05,-4.635366177401584187e-01
4.342583614697055339e+00,-5.708585710824184645e+00,2.664604192539754291e-05,-4.655346204028315005e-01
1.939590266589069634e+00,-5.704812767235784676e+00,2.669337907361274013e-05,-4.675326230655045823e-01
1.933719420849939752e+00,-5.682883617212187488e+00,2.723074612745933173e-05,-4.695306257281776641e-01
4.350796405688683421e+00,-5.677906947961021800e+00,2.731197836294104307e-05,-4.715286283908507459e-01
4.353448819169162931e+00,-5.667978405370138972e+00,2.752943824527396343e-05,-4.735266310535238277e-01
4.353927916820508059e+00,-5.666183985811042767e+00,2.752383428725119883e-05,-4.755246337161969095e-01
4.355905151056772340e+00,-5.658775019649524118e+00,2.767316840630470017e-05,-4.775226363788699913e-01
4.362603817425320329e+00,-5.633633811885246701e+00,2.832108270656704741e-05,-4.795206390415430731e-01
1.918471907037783808e+00,-5.625703408337198397e+00,2.848959406695533142e-05,-4.815186417042161549e-01
1.913872347777054506e+00,-5.608391633882797933e+00,2.892923489689946121e-05,-4.835166443668892367e-01
1.911145943140988290e+00,-5.598116558701581091e+00,2.916967798174539584e-05,-4.855146470295623184e-01
4.372944820946407241e+00,-5.594701939397109136e+00,2.921102951573046168e-05,-4.875126496922354002e-01
1.903298198145045417e+00,-5.568485413966744346e+00,2.992711374981480075e-05,-4.895106523549084820e-01
4.381426883052293775e+00,-5.562662114314106176e+00,3.004181308761082661e-05,-4.915086550175815638e-01
1.896997933259915170e+00,-5.544638895141442703e+00,3.052711781759545660e-05,-4.935066576802546456e-01
4.391456715515682063e+00,-5.524655312416570929e+00,3.108113294652957464e-05,-4.955046603429277274e-01
1.887680192632973597e+00,-5.509278234820187414e+00,3.149976395652372434e-05,-4.975026630056008092e-01
4.396030933396886553e+00,-5.507279507097543991e+00,3.149978679574994857e-05,-4.995006656682738910e-01
4.407157308353036207e+00,-5.464906449164867119e+00,3.279761609406544448e-05,-5.014986683309470283e-01
1.873726460231472934e+00,-5.456122651626271747e+00,3.302093081633407069e-05,-5.034966709936201656e-01
4.414074233505897560e+00,-5.438489077817545869e+00,3.354128938008555055e-05,-5.054946736562933030e-01
1.861697251097455652e+00,-5.410111518463350144e+00,3.443786739808964988e-05,-5.074926763189664403e-01
1.854370592554374086e+00,-5.382005636022579864e+00,3.534880670449304943e-05,-5.094906789816395776e-01
4.428943441059973729e+00,-5.381511285558302049e+00,3.529569433485402338e-05,-5.114886816443127149e-01
1.852493630317307183e+00,-5.374795671899129879e+00,3.546259907684979381e-05,-5.134866843069858522e-01
4.431855795911417317e+00,-5.370321978306884958e+00,3.555050227740464889e-05,-5.154846869696589895e-01
1.850777834758871476e+00,-5.368201368505111759e+00,3.555486128999999222e-05,-5.174826896323321268e-01
4.438142261519029574e+00,-5.346137394876078197e+00,3.627551018404864754e-05,-5.194806922950052641e-01
1.844767723165076312e+00,-5.345077219633599164e+00,3.624150596345407057e-05,-5.214786949576784014e-01
1.841083079170787506e+00,-5.330881019177358127e+00,3.668629431445927236e-05,-5.234766976203515387e-01
4.444455373444543334e+00,-5.321807218508028292e+00,3.694679967741430206e-05,-5.254747002830246760e-01
4.444802447681468927e+00,-5.320468392226686660e+00,3.692245324487938233e-05,-5.274727029456978133e-01
4.450098625626828230e+00,-5.300022868143866361e+00,3.760990236272861815e-05,-5.294707056083709507e-01
4.451721510720953567e+00,-5.293751984209954742e+00,3.777094883134155261e-05,-5.314687082710440880e-01
4.455087706667767655e+00,-5.280736249325101994e+00,3.818939998976027017e-05,-5.334667109337172253e-01
1.827340816929053258e+00,-5.277808476301778740e+00,3.822492387392997380e-05,-5.354647135963903626e-01
1.819908305622555567e+00,-5.249023650220345338e+00,3.926268527394895941e-05,-5.374627162590634999e-01
1.817319533258880293e+00,-5.238984911033054637e+00,3.957965882410270316e-05,-5.394607189217366372e-01
1.813181667970780175e+00,-5.222925543728484499e+00,4.014013412821563993e-05,-5.414587215844097745e-01
4.470995342130094308e+00,-5.219074217575089492e+00,4.021459576114944339e-05,-5.434567242470829118e-01
4.475691929831858928e+00,-5.200822083641861937e+00,4.087359026258814910e-05,-5.454547269097560491e-01
1.806866596142539416e+00,-5.198384678906035283e+00,4.089155414928232748e-05,-5.474527295724291864e-01
1.803945523789552752e+00,-5.187020483028479845e+00,4.127635157678467582e-05,-5.494507322351023237e-01
